ret_20d_min,rsi_min,rsi_max,vol_min,dip_min,dip_max,ut_gate,ma20_mult,adx_min,macd_hist_pos,trades,win_rate,avg_pct,targets,stops,times
15,48,58,1.1,-15,-6,False,,,False,8,25.0,-2.5474188635838586,1,6,1
15,48,58,1.1,-15,-6,False,,,True,7,28.57142857142857,-2.0541929869529816,1,5,1
15,48,58,1.1,-15,-6,False,,18.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.1,-15,-6,False,,18.0,True,2,50.0,3.0,1,1,0
15,48,58,1.1,-15,-6,False,,22.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.1,-15,-6,False,,22.0,True,2,50.0,3.0,1,1,0
15,48,58,1.1,-15,-6,False,0.94,,False,8,25.0,-2.5474188635838586,1,6,1
15,48,58,1.1,-15,-6,False,0.94,,True,7,28.57142857142857,-2.0541929869529816,1,5,1
15,48,58,1.1,-15,-6,False,0.94,18.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.1,-15,-6,False,0.94,18.0,True,2,50.0,3.0,1,1,0
15,48,58,1.1,-15,-6,False,0.94,22.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.1,-15,-6,False,0.94,22.0,True,2,50.0,3.0,1,1,0
15,48,58,1.1,-15,-6,False,0.96,,False,8,25.0,-2.5474188635838586,1,6,1
15,48,58,1.1,-15,-6,False,0.96,,True,7,28.57142857142857,-2.0541929869529816,1,5,1
15,48,58,1.1,-15,-6,False,0.96,18.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.1,-15,-6,False,0.96,18.0,True,2,50.0,3.0,1,1,0
15,48,58,1.1,-15,-6,False,0.96,22.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.1,-15,-6,False,0.96,22.0,True,2,50.0,3.0,1,1,0
15,48,58,1.1,-15,-6,True,,,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,,,True,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.94,,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.94,,True,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.94,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.94,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.94,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.94,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.96,,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.96,,True,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.96,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.96,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.96,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.1,-15,-6,True,0.96,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,False,,,False,7,28.57142857142857,-2.0541929869529807,1,5,1
15,48,58,1.3,-12,-5,False,,,True,5,40.0,-0.47587018173417095,1,3,1
15,48,58,1.3,-12,-5,False,,18.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-5,False,,18.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-5,False,,22.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-5,False,,22.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-5,False,0.94,,False,7,28.57142857142857,-2.0541929869529807,1,5,1
15,48,58,1.3,-12,-5,False,0.94,,True,5,40.0,-0.47587018173417095,1,3,1
15,48,58,1.3,-12,-5,False,0.94,18.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-5,False,0.94,18.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-5,False,0.94,22.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-5,False,0.94,22.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-5,False,0.96,,False,7,28.57142857142857,-2.0541929869529807,1,5,1
15,48,58,1.3,-12,-5,False,0.96,,True,5,40.0,-0.47587018173417095,1,3,1
15,48,58,1.3,-12,-5,False,0.96,18.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-5,False,0.96,18.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-5,False,0.96,22.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-5,False,0.96,22.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-5,True,,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.94,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.94,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.96,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.96,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,False,,,False,5,40.0,-0.4758701817341716,1,3,1
15,48,58,1.3,-10,-5,False,,,True,3,66.66666666666666,3.2068830304430507,1,1,1
15,48,58,1.3,-10,-5,False,,18.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-10,-5,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-10,-5,False,,22.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-10,-5,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-10,-5,False,0.94,,False,5,40.0,-0.4758701817341716,1,3,1
15,48,58,1.3,-10,-5,False,0.94,,True,3,66.66666666666666,3.2068830304430507,1,1,1
15,48,58,1.3,-10,-5,False,0.94,18.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-10,-5,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-10,-5,False,0.94,22.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-10,-5,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-10,-5,False,0.96,,False,5,40.0,-0.4758701817341716,1,3,1
15,48,58,1.3,-10,-5,False,0.96,,True,3,66.66666666666666,3.2068830304430507,1,1,1
15,48,58,1.3,-10,-5,False,0.96,18.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-10,-5,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-10,-5,False,0.96,22.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-10,-5,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-10,-5,True,,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.94,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.94,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.96,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.96,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-10,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,False,,,False,5,40.0,-0.4758701817341716,1,3,1
15,48,58,1.3,-9,-5,False,,,True,3,66.66666666666666,3.2068830304430507,1,1,1
15,48,58,1.3,-9,-5,False,,18.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-9,-5,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-9,-5,False,,22.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-9,-5,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-9,-5,False,0.94,,False,5,40.0,-0.4758701817341716,1,3,1
15,48,58,1.3,-9,-5,False,0.94,,True,3,66.66666666666666,3.2068830304430507,1,1,1
15,48,58,1.3,-9,-5,False,0.94,18.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-9,-5,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-9,-5,False,0.94,22.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-9,-5,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-9,-5,False,0.96,,False,5,40.0,-0.4758701817341716,1,3,1
15,48,58,1.3,-9,-5,False,0.96,,True,3,66.66666666666666,3.2068830304430507,1,1,1
15,48,58,1.3,-9,-5,False,0.96,18.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-9,-5,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-9,-5,False,0.96,22.0,False,2,50.0,3.0000000000000036,1,1,0
15,48,58,1.3,-9,-5,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
15,48,58,1.3,-9,-5,True,,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.94,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.94,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.96,,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.96,,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
15,48,58,1.3,-9,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
15,48,58,1.3,-12,-6,False,,,False,6,33.33333333333333,-1.396558484778476,1,4,1
15,48,58,1.3,-12,-6,False,,,True,5,40.0,-0.47587018173417095,1,3,1
15,48,58,1.3,-12,-6,False,,18.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-6,False,,18.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-6,False,,22.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-6,False,,22.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-6,False,0.94,,False,6,33.33333333333333,-1.396558484778476,1,4,1
15,48,58,1.3,-12,-6,False,0.94,,True,5,40.0,-0.47587018173417095,1,3,1
15,48,58,1.3,-12,-6,False,0.94,18.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-6,False,0.94,18.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-6,False,0.94,22.0,False,3,33.33333333333333,0.0,1,2,0
15,48,58,1.3,-12,-6,False,0.94,22.0,True,2,50.0,3.0,1,1,0
15,48,58,1.3,-12,-6,False,0.96,,False,6,33.33333333333333,-1.396558484778476,1,4,1
15,48,58,1.3,-12,-6,False,0.96,,True,5,40.0,-0.47587018173417095,1,3,1
